_id,ANY,ORGÀNICA,PROGRAMA,ECONÒMICA,DESCRIPCIÓ PARTIDA,CRÈDITS INICIALS,MODIFICACIONS CRÈDIT,CRÈDITS TOTALS CONSIGNATS,DISPOSICIONS O COMPROMISOS,OBLIGACIONS RECONEGUDES,PAGAMENTS REALITZATS
208,2021,21109,13200,131,RRHH-Guardia urbana PG-Personal laboral eventual,70036.36,0.00,70036.36,17341.00,17341.00,17341.00
209,2021,21109,13200,150,RRHH-Guardia urbana PG-Productivitat,264258.42,0.00,264258.42,147611.41,147611.41,147611.41
210,2021,21109,13200,151,RRHH-Guardia urbana PG-Gratificacions,148355.28,0.00,148355.28,177682.14,177682.14,177682.14
211,2021,21109,13200,153,RRHH-Guardia urbana PG-Comp.especial dedicació,0.00,0.00,0.00,0.00,0.00,0.00
212,2021,21109,13200,16000,RRHH-Guardia Urbana PG-Seguretat Social,2613521.53,0.00,2613521.53,555641.18,555641.18,555641.18
213,2021,21109,13200,12000,RRHH-Guàrdia urbana-Sous del Grup A1,0.00,0.00,0.00,0.00,0.00,0.00
214,2021,21109,13200,12001,RRHH-Guardia urbana PG-Sous grup A2,12600.65,0.00,12600.65,0.00,0.00,0.00
215,2021,21109,13200,12003,RRHH-Guardia urbana PG-Sous grup C1,1464095.94,0.00,1464095.94,469608.11,469608.11,469608.11
216,2021,21109,13200,12004,RRHH-Guardia Urbana PG-Sous del Grup C2,64961.82,0.00,64961.82,8466.84,8466.84,8466.84
217,2021,21109,13300,12003,RRHH-Unitat de multes-Sous grup C1,9461.04,0.00,9461.04,3153.68,3153.68,3153.68
218,2021,21109,13300,12004,RRHH-Unitat de multes-Sous grup C2,47244.96,0.00,47244.96,15223.37,15223.37,15223.37
219,2021,21109,13300,12000,RRHH-Unitat  de multes-Sous grup A1,14572.68,0.00,14572.68,4857.56,4857.56,4857.56
220,2021,21109,13300,16000,RRHH-Unitat de multes-Seguretat social,70751.66,0.00,70751.66,19219.81,19219.81,19219.81
221,2021,21109,13300,153,RRHH-Unitat de multes-Complem. especial dedicació,20861.32,0.00,20861.32,6821.71,6821.71,6821.71
222,2021,21109,13300,151,RRHH-Unitat de multes-Gratificacions,0.00,0.00,0.00,181.80,181.80,181.80
223,2021,21109,13300,150,RRHH-Unitat de multes-Productivitat,3269.76,0.00,3269.76,4030.00,4030.00,4030.00
224,2021,21109,13300,13000,RRHH-Unitat de multes-Retrib.bàsiques personal laboral,23881.44,0.00,23881.44,8972.88,8972.88,8972.88
225,2021,21109,13300,12103,RRHH-Unitat de multes-Altres complements,0.00,0.00,0.00,0.00,0.00,0.00
226,2021,21109,13300,12101,RRHH-Unitat de multes-Complement específic,55405.75,0.00,55405.75,15456.36,15456.36,15456.36
227,2021,21109,13300,12100,RRHH-Unitat de multes-Complement destí,36526.61,0.00,36526.61,11908.30,11908.30,11908.30
228,2021,21109,13300,12009,RRHH-Unitat de multes-Altres retribucions bàsiques,17402.48,0.00,17402.48,0.00,0.00,0.00
229,2021,21109,13300,12006,RRHH-Unitat de multes-Trienis,4351.21,0.00,4351.21,1338.47,1338.47,1338.47
230,2021,21109,13400,12006,RRHH-Mobilitat-Triennis,4158.39,0.00,4158.39,1370.55,1370.55,1370.55
231,2021,21109,13400,12004,RRHH-Mobilitat -Sous grup C2,31496.64,0.00,31496.64,15124.60,15124.60,15124.60
232,2021,21109,13400,12003,RRHH-Mobilitat-Sous grup C1,18922.08,0.00,18922.08,6331.77,6331.77,6331.77
233,2021,21109,13400,16000,RRHH-Mobilitat PG-Seguretat Social,104684.34,0.00,104684.34,31835.20,31835.20,31835.20
234,2021,21109,13400,153,RRHH-Mobilitat -Complement especial dedicació,11885.76,0.00,11885.76,5093.79,5093.79,5093.79
235,2021,21109,13400,151,RRHH-Mobilitat-Gratificacions,0.00,0.00,0.00,2485.22,2485.22,2485.22
236,2021,21109,13400,13000,RRHH-Mobilitat-Retribucions basiques personal laboral,62674.98,0.00,62674.98,20171.46,20171.46,20171.46
237,2021,21109,13400,131,RRHH-Mobilitat -Personal laboral eventual,107147.00,0.00,107147.00,41972.69,41972.69,41972.69
238,2021,21109,13400,12103,RRHH-Mobilitat-Altres Complements,0.00,0.00,0.00,0.00,0.00,0.00
239,2021,21109,13400,12101,RRHH-Mobilitat-Complement específic,40039.44,0.00,40039.44,15295.00,15295.00,15295.00
240,2021,21109,13400,12100,RRHH-Mobilitat -Complement destí,25229.52,0.00,25229.52,10776.37,10776.37,10776.37
241,2021,21109,13400,12009,RRHH-Mobilitat -Altres Retribucions bàsiques,12781.16,0.00,12781.16,1159.60,1159.60,1159.60
242,2021,21109,13400,150,RRHH-Mobilitat-Productivitat,5489.28,0.00,5489.28,3624.04,3624.04,3624.04
243,2021,21109,13500,12006,RRHH-Proteccio civil PG-Triennis,8004.18,0.00,8004.18,2668.28,2668.28,2668.28
244,2021,21109,13500,12009,RRHH-Proteccio civil PG-Altres Retribucions bàsiques,8300.10,0.00,8300.10,0.00,0.00,0.00
245,2021,21109,13500,12100,RRHH-Proteccio civil PG-Complement destí,19544.28,0.00,19544.28,6514.76,6514.76,6514.76
246,2021,21109,13500,12101,RRHH-Proteccio civil PG-Complement específic,35537.88,0.00,35537.88,10153.68,10153.68,10153.68
247,2021,21109,13500,12103,RRHH- Protecció civil-PG- Altres complements,0.00,0.00,0.00,0.00,0.00,0.00
248,2021,21109,13500,13000,RRHH-Proteccio civil PG-Personal laboral,50526.61,0.00,50526.61,15460.12,15460.12,15460.12
249,2021,21109,13500,150,RRHH-Proteccio civil PG-Productivitat,1226.16,0.00,1226.16,1655.82,1655.82,1655.82
250,2021,21109,13500,151,RRHH-Protecció civil-Gratificacions,0.00,0.00,0.00,1141.35,1141.35,1141.35
251,2021,21109,13500,153,RRHH-Proteccio civil PG-Comp. especial dedicació,13463.16,0.00,13463.16,4487.72,4487.72,4487.72
252,2021,21109,13500,16000,RRHH-Protecció Civil PG-Seguretat Social,42933.24,0.00,42933.24,11322.81,11322.81,11322.81
253,2021,21109,13500,12000,RRHH-Proteccio civil PG-Sous grup A1,14572.68,0.00,14572.68,4857.56,4857.56,4857.56
254,2021,21109,13500,12003,RRHH-Proteccio civil PG-Sous grup C1,9461.04,0.00,9461.04,3153.68,3153.68,3153.68
255,2021,21109,13500,12004,RRHH-Proteccio civil PG-Sous grup C2,7874.16,0.00,7874.16,2624.72,2624.72,2624.72
256,2021,21109,15000,12001,RRHH-Arquitectura PG-Sous grup A2,63003.25,0.00,63003.25,21001.20,21001.20,21001.20
257,2021,21109,15000,16000,RRHH-Arquitectura i Urb.PG-Seguretat Social,304705.90,0.00,304705.90,77163.45,77163.45,77163.45
258,2021,21109,15000,12000,RRHH-Arquitectura PG-Sous grup A1,116581.44,0.00,116581.44,41289.13,41289.13,41289.13
259,2021,21109,15000,12006,RRHH-Arquitectura PG-Triennis,88747.09,0.00,88747.09,27922.96,27922.96,27922.96
260,2021,21109,15000,153,RRHH-Arquitectura PG-Comp. especial dedicació,164017.16,0.00,164017.16,54188.96,54188.96,54188.96
261,2021,21109,15000,151,RRHH- Arquitectura PG-Gratificacions,0.00,0.00,0.00,989.80,989.80,989.80
262,2021,21109,15000,12003,RRHH-Arquitectura PG-Sous grup C1,75688.50,0.00,75688.50,22660.72,22660.72,22660.72
263,2021,21109,15000,131,RRHH-Arquitectura PG-Personal laboral eventual,62634.28,0.00,62634.28,18863.71,18863.71,18863.71
264,2021,21109,15000,12103,RRHH-Arquitectura PG-Altres complements,18000.00,0.00,18000.00,0.00,0.00,0.00
265,2021,21109,15000,12101,RRHH-Arquitectura PG-Complement específic,334624.49,0.00,334624.49,95033.95,95033.95,95033.95
266,2021,21109,15000,12004,RRHH-Arquitectura PG-Sous grup C2,70867.44,0.00,70867.44,21019.63,21019.63,21019.63
267,2021,21109,15000,12100,RRHH-Arquitectura PG-Complement destí,196118.12,0.00,196118.12,63935.52,63935.52,63935.52
268,2021,21109,15000,12009,RRHH-Arquitectura PG-Altres Retribucions bàsiques,86421.34,0.00,86421.34,978.12,978.12,978.12
269,2021,21109,15000,150,RRHH-Arquitectura PG-Productivitat,49367.16,0.00,49367.16,29438.60,29438.60,29438.60
270,2021,21109,15200,153,RRHH-Habitatge-Complement d'especial dedicació,3961.92,0.00,3961.92,1320.64,1320.64,1320.64
271,2021,21109,15200,12101,RRHH-Habitatge PG-Complement específic,13705.58,0.00,13705.58,3738.80,3738.80,3738.80
272,2021,21109,15200,16000,RRHH-Habitatge PG-Seguretat Social,37848.60,0.00,37848.60,362.96,362.96,362.96
273,2021,21109,15200,150,RRHH-Habitatge PG-Productivitat,817.44,0.00,817.44,620.00,620.00,620.00
274,2021,21109,15200,13000,RRHH-Habitatge PG-Personal laboral,80689.79,0.00,80689.79,22388.57,22388.57,22388.57
275,2021,21109,15200,12103,RRHH-Habitatge PG-Altres complements,0.00,0.00,0.00,0.00,0.00,0.00
276,2021,21109,15200,12100,RRHH-Habitatge PG-Complement destí,8310.96,0.00,8310.96,2672.16,2672.16,2672.16
277,2021,21109,15200,12009,RRHH-Habitatge PG-Altres Retribucio bàsiques,4685.92,0.00,4685.92,0.00,0.00,0.00
278,2021,21109,15200,12006,RRHH-Habitatge PG-Triennis,4241.16,0.00,4241.16,942.72,942.72,942.72
279,2021,21109,15200,12004,RRHH-Habitatge PG-Sous grup C2,15748.32,0.00,15748.32,5249.44,5249.44,5249.44
280,2021,21109,15300,13000,RRHH-Via publica PG-Personal laboral,221635.14,0.00,221635.14,69640.16,69640.16,69640.16
281,2021,21109,15300,12003,RRHH-Via publica PG-Sous grup C1,0.00,0.00,0.00,0.00,0.00,0.00
282,2021,21109,15300,12000,RRHH-Via publica PG-Sous grup A1,43718.04,0.00,43718.04,14572.68,14572.68,14572.68
283,2021,21109,15300,12001,RRHH-Via publica PG-Sous grup A2,0.00,0.00,0.00,0.00,0.00,0.00
284,2021,21109,15300,150,RRHH-Via publica PG-Productivitat,2452.32,0.00,2452.32,3386.40,3386.40,3386.40
285,2021,21109,15300,153,RRHH-Via publica PG-Complement especial dedicació,29990.04,0.00,29990.04,9996.68,9996.68,9996.68
286,2021,21109,15300,12103,RRHH-Via publica PG-D'altres complements,0.00,0.00,0.00,0.00,0.00,0.00
287,2021,21109,15300,12004,RRHH-Via publica PG-Sous grup C2,23622.48,0.00,23622.48,7874.16,7874.16,7874.16
288,2021,21109,15300,12006,RRHH-Via publica PG-Triennis,14703.85,0.00,14703.85,4824.12,4824.12,4824.12
289,2021,21109,15300,12009,RRHH-Via publica PG-Altres Retribucions bàsiques,16241.19,0.00,16241.19,0.00,0.00,0.00
290,2021,21109,15300,12100,RRHH-Via publica PG-Complement destí,35150.44,0.00,35150.44,11716.80,11716.80,11716.80
291,2021,21109,15300,12101,RRHH-Via publica PG-Complement específic,54817.40,0.00,54817.40,15662.08,15662.08,15662.08
292,2021,21109,15300,16000,RRHH-Via Pública PG-Seguretat Social,129631.41,0.00,129631.41,34975.01,34975.01,34975.01
293,2021,21109,16500,16000,RRHH-Enllumenat públic-Seguretat Social,24549.52,0.00,24549.52,7107.36,7107.36,7107.36
294,2021,21109,16500,12006,RRHH-Enllumenat públic-Triennis,1372.32,0.00,1372.32,428.64,428.64,428.64
295,2021,21109,16500,12103,RRHH-Enllumenat-Altres complements,0.00,0.00,0.00,0.00,0.00,0.00
296,2021,21109,16500,12100,RRHH-Enllumenat públic-Complement destí,5777.81,0.00,5777.81,1804.27,1804.27,1804.27
297,2021,21109,16500,12001,RRHH-Enllumenat públic-Sous del Grup A2,12600.65,0.00,12600.65,3934.92,3934.92,3934.92
298,2021,21109,16500,12009,RRHH-Enllumenat públic-Altres retribucions bàsiques,2661.36,0.00,2661.36,0.00,0.00,0.00
299,2021,21109,16500,12101,RRHH-Enllumenat públic-Complement específic,7252.28,0.00,7252.28,1941.15,1941.15,1941.15
300,2021,21109,16500,13000,RRHH-Enllumenat públic-Retribucions bàsiques,33114.00,0.00,33114.00,10364.76,10364.76,10364.76
301,2021,21109,16500,150,RRHH-Enllumenat públic-Productivitat,625.08,0.00,625.08,3682.49,3682.49,3682.49
302,2021,21109,16500,151,RRHH-Enllumenat públic-Gratificacions,0.00,0.00,0.00,399.42,399.42,399.42
303,2021,21109,16500,153,RRHH-Enllumenat públic-Complement d'especial dedicació,6159.00,0.00,6159.00,1923.19,1923.19,1923.19
304,2021,21109,17030,12000,RRHH-Medi ambient-PG-Sous grup A1,29145.36,0.00,29145.36,14572.68,14572.68,14572.68
305,2021,21109,17030,12100,RRHH-Medi ambient-PG-Complement destí,108510.74,0.00,108510.74,39522.32,39522.32,39522.32
306,2021,21109,17030,16000,RRHH-Medi Ambient PG-Seguretat Social,227451.47,0.00,227451.47,67905.69,67905.69,67905.69
307,2021,21109,17030,153,RRHH-Medi ambient-Complement d'especial dedicació,90762.46,0.00,90762.46,33694.56,33694.56,33694.56
308,2021,21109,17030,12001,RRHH-Medi ambient-PG-Sous grup A2,50402.59,0.00,50402.59,16800.59,16800.59,16800.59
309,2021,21109,17030,12003,RRHH-Medi ambient-PG-Sous grup C1,66227.28,0.00,66227.28,22075.76,22075.76,22075.76
310,2021,21109,17030,12004,RRHH-Medi ambient-PG-Sous grup C2,62993.28,0.00,62993.28,23196.44,23196.44,23196.44
311,2021,21109,17030,12006,RRHH-Medi ambient-PG-Triennis,42062.89,0.00,42062.89,14364.03,14364.03,14364.03
312,2021,21109,17030,12009,RRHH-Medi ambient-PG-Altres Retribucions bàsiques,53296.74,0.00,53296.74,601.47,601.47,601.47
313,2021,21109,17030,12101,RRHH-Medi ambient-PG-Complement específic,165999.93,0.00,165999.93,51210.31,51210.31,51210.31
314,2021,21109,17030,12103,RRHH-Medi ambient-Altres complements,0.00,0.00,0.00,0.00,0.00,0.00
315,2021,21109,17030,13000,RRHH-Medi ambient-PG-Retrib.bàsiques personal laboral,122594.56,0.00,122594.56,37763.84,37763.84,37763.84
316,2021,21109,17030,131,RRHH-Medi ambient-PG-Personal laboral eventual,21688.32,0.00,21688.32,8307.15,8307.15,8307.15
317,2021,21109,17030,150,RRHH-Medi ambient-PG-Productivitat,10097.64,0.00,10097.64,14241.68,14241.68,14241.68
318,2021,21109,17030,151,RRHH- Medi ambient -PG-Gratificacions,0.00,0.00,0.00,1478.32,1478.32,1478.32
319,2021,21109,17100,16000,RRHH-Parcs i Jardins PG-Seguretat Social,43339.56,0.00,43339.56,11711.70,11711.70,11711.70
320,2021,21109,17100,13000,RRHH-Parcs i Jardins-PG-Personal laboral,103845.99,0.00,103845.99,32422.51,32422.51,32422.51
321,2021,21109,17100,131,RRHH-Parcs i jardins-Personal laboral eventual,23902.99,0.00,23902.99,6985.72,6985.72,6985.72
322,2021,21109,21100,16103,RRHH-Pensions-Prestacions socials,0.00,0.00,0.00,0.00,0.00,0.00
323,2021,21109,22100,16008,RRHH-Acció social-Assistència mèdica-farmacèutica,259965.62,0.00,259965.62,282053.32,61524.12,61524.12
324,2021,21109,23100,12100,RRHH-Serveis socials-Complement destí,79457.14,0.00,79457.14,30056.80,30056.80,30056.80
325,2021,21109,23100,12103,RRHH-Serveis socials-D'altres complements,0.00,0.00,0.00,0.00,0.00,0.00
326,2021,21109,23100,12101,RRHH-Serveis socials-Complement específic,126299.44,0.00,126299.44,41590.35,41590.35,41590.35
327,2021,21109,23100,12009,RRHH-Serveis socials-Altres Retribucions bàsiques,39637.83,0.00,39637.83,1357.57,1357.57,1357.57
328,2021,21109,23100,12006,RRHH-Serveis socials-Triennis,25159.01,0.00,25159.01,7188.83,7188.83,7188.83
329,2021,21109,23100,12004,RRHH-Serveis socials-Sous grup C2,102364.08,0.00,102364.08,41900.47,41900.47,41900.47
330,2021,21109,23100,12003,RRHH-Serveis socials-Sous grup C1,18922.08,0.00,18922.08,6307.36,6307.36,6307.36
331,2021,21109,23100,12001,RRHH-Serveis socials-Sous grup A2,0.00,0.00,0.00,0.00,0.00,0.00
332,2021,21109,23100,12000,RRHH-Serveis socials-Sous grup A1,29145.36,0.00,29145.36,9710.20,9710.20,9710.20
333,2021,21109,23100,16000,RRHH-Serveis socials-Seguretat social,1001797.54,0.00,1001797.54,246511.86,246511.86,246511.86
334,2021,21109,23100,131,RRHH-Serveis socials-Personal laboral temporal,1179742.15,0.00,1179742.15,372764.29,372764.29,372764.29
335,2021,21109,23100,150,RRHH-Serveis socials-Productivitat,6948.24,0.00,6948.24,8780.50,8780.50,8780.50
336,2021,21109,23100,151,RRHH-Serveis socials-Gratificacions,0.00,0.00,0.00,0.00,0.00,0.00
337,2021,21109,23100,13000,RRHH-Serveis socials-Personal laboral,1577949.74,0.00,1577949.74,476037.52,476037.52,476037.52
338,2021,21109,23100,153,RRHH-Serveis socials-Complement especial dedicació,50945.52,0.00,50945.52,17666.56,17666.56,17666.56
339,2021,21109,23127,13000,RRHH-Dinamitzadors CP Fitxa 45.11-Retribucions bàsiques,0.00,0.00,0.00,15004.52,15004.52,15004.52
340,2021,21109,23127,131,RRHH-Dinamitzadors acollida CP 45.11-Personal lab.eventual,0.00,0.00,0.00,0.00,0.00,0.00
341,2021,21109,23127,16000,RRHH-Dinamitzadors CP Fitxa 45.11-Seguretat Social,0.00,0.00,0.00,4242.32,4242.32,4242.32
342,2021,21109,23152,131,RRHH-Addenda CP Covid19-Personal laboral eventual,0.00,0.00,0.00,23991.39,23991.39,23991.39
343,2021,21109,23152,16000,RRHH-Addenda CP Covid19-Seguretat Social,0.00,0.00,0.00,6850.60,6850.60,6850.60
344,2021,21109,24116,131,RRHH-Treball i formació 2018-19-Personal laboral eventual,0.00,0.00,0.00,0.00,0.00,0.00
345,2021,21109,24116,16000,RRHH-Treball i formació 2018-19-Seguretat social,0.00,0.00,0.00,0.00,0.00,0.00
346,2021,21109,24116,16200,RRHH-Treball i formació 2018-19-Formació i perfeccionament,0.00,0.00,0.00,0.00,0.00,0.00
347,2021,21109,24117,16000,RRHH-Treball i Formació 2019-2020-Seguretat Social,0.00,0.00,0.00,837.82,837.82,837.82
348,2021,21109,24117,131,RRHH- Treball i Formació 2019-2020-Personal laboral eventual,0.00,0.00,0.00,3490.98,3490.98,3490.98
349,2021,21109,24117,16200,RRHH-Treball i Formació 2019-20-Formacio i perf del personal,0.00,0.00,0.00,0.00,0.00,0.00
350,2021,21109,24119,16200,RRHH-Treball i Formació 2020 ext COVID19-Formació personal,0.00,0.00,0.00,0.00,0.00,0.00
351,2021,21109,24119,131,RRHH-Treball i formació COVID19-Personal laboral eventual,0.00,0.00,0.00,92422.89,92422.89,92422.89
352,2021,21109,24119,16000,RRHH-Treball i formació COVID19-Seguretat Social,0.00,0.00,0.00,22376.67,22376.67,22376.67
353,2021,21109,24120,16000,RRHH-Programa garantia juvenil-Seguretat Social,0.00,0.00,0.00,1760.68,1760.68,1760.68
354,2021,21109,24120,131,RRHH-Programa garantia juvenil-Personal laboral eventual,0.00,0.00,0.00,6698.02,6698.02,6698.02
355,2021,21109,24121,131,RRHH-Treball i Formació 2020-21DONA COOR-Personal laboral,0.00,0.00,0.00,36473.63,36473.63,36473.63
356,2021,21109,24121,16000,RRHH-Treball i Formació 2020-21 DONA COOR-Seguretat social,0.00,0.00,0.00,8186.79,8186.79,8186.79
357,2021,21109,31100,131,RRHH-Salut pública-Personal laboral eventual,31380.65,0.00,31380.65,9563.24,9563.24,9563.24
358,2021,21109,31100,16000,RRHH-Salut Pública PG-Seguretat Social,162647.65,3129.71,165777.36,40353.31,40353.31,40353.31
359,2021,21109,31100,12000,RRHH-Salut publica PG-Sous grup A1,14572.68,0.00,14572.68,4857.56,4857.56,4857.56
360,2021,21109,31100,12001,RRHH-Salut púclica-Sous del Grup A2,12600.65,0.00,12600.65,4200.25,4200.25,4200.25
361,2021,21109,31100,12003,RRHH-Salut publica PG-Sous grup C1,18922.08,0.00,18922.08,3153.68,3153.68,3153.68
362,2021,21109,31100,12004,RRHH-Salut publica PG-Sous grup C2,15748.32,3280.91,19029.23,5249.44,5249.44,5249.44
363,2021,21109,31100,12006,RRHH-Salut publica PG-Triennis,15813.89,0.00,15813.89,5271.95,5271.95,5271.95
364,2021,21109,31100,12009,RRHH-Salut publica PG-Altres Retribucions bàsiques,15809.44,1209.64,17019.08,0.00,0.00,0.00
365,2021,21109,31100,12100,RRHH-Salut publica PG-Complement destí,32380.90,1670.10,34051.00,9260.93,9260.93,9260.93
366,2021,21109,31100,12101,RRHH-Salut publica PG-Complement específic,51645.15,2336.75,53981.90,12774.59,12774.59,12774.59
367,2021,21109,31100,12103,RRHH-Salut pública-Altres complements,0.00,0.00,0.00,0.00,0.00,0.00
368,2021,21109,31100,13000,RRHH-Salut publica PG-Personal laboral,317260.07,0.00,317260.07,98906.92,98906.92,98906.92
369,2021,21109,31100,150,RRHH-Salut publica PG-Productivitat,2452.32,708.33,3160.65,2370.40,2370.40,2370.40
370,2021,21109,31100,153,RRHH-Salut publica PG-Compl. especial dedicació,27205.68,825.40,28031.08,7386.72,7386.72,7386.72
371,2021,21109,31100,151,RRHH-Salut Pública-Gratificacions,0.00,0.00,0.00,0.00,0.00,0.00
372,2021,21109,32000,153,RRHH-Ensenyament-PG-Complement especial dedicació,16033.44,0.00,16033.44,5344.53,5344.53,5344.53
373,2021,21109,32000,131,RRHH-Ensenyament-Personal laboral eventual,273048.57,0.00,273048.57,91122.83,91122.83,91122.83
374,2021,21109,32000,16000,RRHH-Ensenyament-Seguretat social,235335.62,0.00,235335.62,55548.47,55548.47,55548.47
375,2021,21109,32000,150,RRHH-Ensenyament-PG-Productivitat,8476.32,0.00,8476.32,4629.34,4629.34,4629.34
376,2021,21109,32000,13000,RRHH-Ensenyament-PG-Personal laboral,377851.15,0.00,377851.15,110087.65,110087.65,110087.65
377,2021,21109,32000,12000,RRHH-Ensenyament-Sous del Grup A1,0.00,0.00,0.00,0.00,0.00,0.00
378,2021,21109,32000,12003,RRHH-Ensenyament-PG-Sous grup C1,9461.04,0.00,9461.04,3153.61,3153.61,3153.61
379,2021,21109,32000,12004,RRHH-Ensenyament-PG-Sous grup C2,31496.64,0.00,31496.64,10498.88,10498.88,10498.88
380,2021,21109,32000,12005,RRHH-Ensenyament-PG-Sous grup E,0.00,0.00,0.00,0.00,0.00,0.00
381,2021,21109,32000,12006,RRHH-Ensenyament-PG-Triennis,7204.57,0.00,7204.57,2310.47,2310.47,2310.47
382,2021,21109,32000,12009,RRHH-Ensenyament-PG-Altres Retribucions bàsiques,11340.52,0.00,11340.52,0.00,0.00,0.00
383,2021,21109,32000,12100,RRHH-Ensenyament-PG-Complement de destí,21515.76,0.00,21515.76,7171.85,7171.85,7171.85
384,2021,21109,32000,12101,RRHH-Ensenyament-PG-Complement específic,35580.51,0.00,35580.51,10165.90,10165.90,10165.90
385,2021,21109,32000,12103,RRHH-Ensenyament-PG-D'altres complements,0.00,0.00,0.00,0.00,0.00,0.00
386,2021,21109,32320,16000,RRHH-OME-Seguretat Social,0.00,3924.18,3924.18,929.03,929.03,929.03
387,2021,21109,32320,131,RRHH-OME-Personal laboral eventual,0.00,12410.26,12410.26,4056.58,4056.58,4056.58
388,2021,21109,32620,16000,RRHH-Escola Marta Mata-Seguretat social,0.00,0.00,0.00,0.00,0.00,0.00
389,2021,21109,32620,13000,RRHH-Escola Marta Mata-Personal laboral,388315.94,0.00,388315.94,0.00,0.00,0.00
390,2021,21109,32620,131,RRHH-Escola Marta Mata-Laboral temporal,68310.90,0.00,68310.90,0.00,0.00,0.00
391,2021,21109,32691,13000,RRHH-Escola Marta Mata-Retribucions bàsiques,0.00,0.00,0.00,108662.22,108662.22,108662.22
392,2021,21109,32691,131,RRHH-Escola Marta Mata-Personal laboral eventual,0.00,0.00,0.00,29496.34,29496.34,29496.34
393,2021,21109,32691,16000,RRHH-Escola Marta Mata-Seguretat Social,0.00,0.00,0.00,30250.23,30250.23,30250.23
394,2021,21109,32763,143,RRHH-Ensenyament sup-ajut economic-Altre personal,20000.00,0.00,20000.00,7425.90,7425.90,7425.90
395,2021,21109,32763,16000,RRHH-Ensenyaments Universitaris-Seguretat Social,143611.36,-5148.00,138463.36,580.92,580.92,580.92
396,2021,21109,33000,12100,RRHH-Cultura PG-Complement destí,16855.66,0.00,16855.66,5495.96,5495.96,5495.96
397,2021,21109,33000,16000,RRHH-Cultura PG-Seguretat Social,81069.00,0.00,81069.00,16851.35,16851.35,16851.35
398,2021,21109,33000,153,RRHH-Cultura PG-Complement especial dedicació,15413.03,0.00,15413.03,5025.73,5025.73,5025.73
399,2021,21109,33000,150,RRHH-Cultura PG-Productivitat,1226.16,0.00,1226.16,1066.75,1066.75,1066.75
400,2021,21109,33000,131,RRHH-Cultura PG-Personal laboral eventual,55429.66,0.00,55429.66,6003.51,6003.51,6003.51
401,2021,21109,33000,13000,RRHH-Cultura PG-Personal laboral,116933.22,0.00,116933.22,35891.61,35891.61,35891.61
402,2021,21109,33000,12101,RRHH-Cultura PG-Complement específic,32677.96,0.00,32677.96,8993.27,8993.27,8993.27
403,2021,21109,33000,12103,RRHH-Cultura-Altres complements,0.00,0.00,0.00,0.00,0.00,0.00
404,2021,21109,33000,12001,RRHH-Cultura-Sous del Grup A2,0.00,0.00,0.00,560.03,560.03,560.03
405,2021,21109,33000,12004,RRHH-Cultura PG-Sous grup C2,15748.32,0.00,15748.32,4504.22,4504.22,4504.22
406,2021,21109,33000,12006,RRHH-Cultura PG-Triennis,11373.87,0.00,11373.87,3635.73,3635.73,3635.73
407,2021,21109,33000,12000,RRHH-Cultura-Sous del Grup A1,14572.68,0.00,14572.68,4857.56,4857.56,4857.56
408,2021,21109,33000,12009,RRHH-Cultura PG-Altres Retribucions bàsiques,8429.98,0.00,8429.98,0.00,0.00,0.00
409,2021,21109,33100,131,RRHH-Serv.informació oficina jove-Personal laboral eventual,75474.78,0.00,75474.78,22401.73,22401.73,22401.73
410,2021,21109,33100,13000,RRHH-Serv.informació oficina jove-Retribucions bàsiques,63985.38,0.00,63985.38,19852.26,19852.26,19852.26
411,2021,21109,33100,16000,RRHH- Serv.informació oficina jove-Seguretat Social,49053.24,0.00,49053.24,11643.37,11643.37,11643.37
412,2021,21109,33160,16000,RRHH-Empoderament-Seguretat Social,7176.12,0.00,7176.12,1886.05,1886.05,1886.05
413,2021,21109,33160,131,RRHH-Empoderament-Personal laboral eventual,21853.43,0.00,21853.43,6618.77,6618.77,6618.77
414,2021,21109,33170,16000,RRHH-Prog.garantia juvenil XIMP-Seguretat Social,0.00,0.00,0.00,0.00,0.00,0.00
415,2021,21109,33170,131,RRHH-Prog.garantia juvenil XIMP-Personal laboral eventual,0.00,0.00,0.00,0.00,0.00,0.00
416,2021,21109,33171,16000,RRHH-Prog.referent ocupacio juvenil-Seguretat Social,0.00,0.00,0.00,1857.81,1857.81,1857.81
417,2021,21109,33171,131,RRHH-Pro.referent ocupacio juvenil-Personal laboral eventual,0.00,0.00,0.00,6645.44,6645.44,6645.44
418,2021,21109,33172,131,RRHH-Participació jov.-Personal laboral eventual,0.00,0.00,0.00,0.00,0.00,0.00
419,2021,21109,33172,16000,RRHH-Participació-jov.-Seguretat Social,0.00,0.00,0.00,0.00,0.00,0.00
420,2021,21109,33210,12101,RRHH-Biblioteques-PG-Complement específic,6933.92,0.00,6933.92,1965.14,1965.14,1965.14
421,2021,21109,33210,16000,RRHH-Biblioteques PG-Seguretat Social,169165.74,0.00,169165.74,46176.84,46176.84,46176.84
422,2021,21109,33210,131,RRHH-Biblioteques-PG-Personal laboral temporal,195167.07,0.00,195167.07,60245.82,60245.82,60245.82
423,2021,21109,33210,150,RRHH-Biblioteques-PG-Productivitat,408.72,0.00,408.72,502.40,502.40,502.40
424,2021,21109,33210,153,RRHH-Biblioteques-PG-Complement especial dedicació,1980.96,0.00,1980.96,654.99,654.99,654.99
